X,Y,OBJECTID,STARTDATE,TmSTARTDAT,FINISHDATE,TmFINISHDA,EXACTDATE,PARTMONTH,LOCNAME,AREAHA,LOCRELIAB,COUNTRYID,LOCUSTID,REPORTID,ACOMMENT,LOCPRESENT,SPECIESQRY,CONFIRMATN,BREEDING,REPRELIAB,SHPMINDSQM,SHPMAXDSQM,SHPMINDSIT,SHPMAXDSIT,SHPDENISOL,SHPDENSCAT,SHPDENGRP,SHPDENUNK,SHPSC,SHPSCCAT,SHPMATEGG,SHPMATHAT,SHPMATINS1,SHPMATINS2,SHPMATINS3,SHPMATINS4,SHPMATINS5,SHPMATINS6,SHPMATFLED,SHPMATUNK,SHPCOLGN,SHPCOLGNYL,SHPCOLGNBK,SHPCOLYLBK,SHPCOLBK,SHPAPPSOL,SHPAPPTRAN,SHPAPPGREG,SHPAPPUNK,GHPMINDSQM,GHPMAXDSQM,GHPMINDSIT,GHPMAXDSIT,GHPDENLOW,GHPDENMED,GHPDENHI,GHPDENUNK,GHPSC,GHPSCCAT,GHPMATEGG,GHPMATHAT,GHPMATINS1,GHPMATINS2,GHPMATINS3,GHPMATINS4,GHPMATINS5,GHPMATINS6,GHPMATFLED,GHPMATUNK,GHPCOLGN,GHPCOLYLBK,GHPCOLBK,GHPMINAHA,GHPMAXAHA,GHPARVSML,GHPARSML,GHPARMED,GHPARLGE,GHPARVLGE,GHPARUNK,SADMINDHA,SADMAXDHA,SADDENISOL,SADDENSCAT,SADDENGRP,SADDENUNK,SADSC,SADSCCAT,SADMATIMMA,SADMATMATG,SADMATMAT,SADMATCOP,SADMATLAY,SADMATUNK,SADCOLGN,SADCOLYLWG,SADCOLRD,SADCOLBN,SADCOLGY,SADAPPSOL,SADAPPTRAN,SADAPPGREG,SADAPPUNK,GADMINDHA,GADMAXDHA,GADDENLOW,GADDENMED,GADDENHI,GADDENUNK,GADSC,GADSCCAT,GADMATIMMA,GADMATMATG,GADMATMAT,GADMATCOP,GADMATLAY,GADMATUNK,GADCOLYL,GADCOLRD,GADMINASKM,GADMAXASKM,GADARVSML,GADARSML,GADARMED,GADARLGE,GADARVLGE,GADARUNK,GADFLYFROM,GADFLYTO,GADHTLOW,GADHTMED,GADHTHI,GADHTUNK,CTLSTDATE,CTLFNDATE,CTLEXACT,CTLPTMONTH,CTLPESTIC,CTLAPPRAT,CTLAPPRATU,CTLQTY,CTLQTYU,CTLARTREA,CTLARTREAU,CTLAPPHAND,CTLAPPVEHI,CTLAPPAIR,CTLAPPMECH,CTLAPPUNK,CTLESTKILL,CAT
40.5875,11.4116666670001,66351,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Afar Mille District,85,Exact,ET,580276,RAMSES38_ETH20-112.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/08/31 21:59:59,2020/08/31 21:59:59,2,1,Unknown,0, ,0, ,85,ha,0,0,0,0,1,0,Hopper
40.4761111110001,11.2608333330001,66352,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Afar region 2 zon  1,70,Exact,ET,580277,RAMSES38_ETH20-112.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/08/31 21:59:59,2020/08/31 21:59:59,2,1,Unknown,0, ,0, ,70,ha,0,0,0,0,1,0,Hopper
40.141111111,11.515277778,66353,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Affar  chifra roobal,30,Exact,ET,580278,RAMSES38_ETH20-112.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, ,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
40.406666667,11.2336111110001,66354,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Afar region 2 zon 1,100,Exact,ET,580281,RAMSES38_ETH20-112.X,more of 2nd instar h,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/08/31 21:59:59,2020/08/31 21:59:59,2,1,Unknown,0, ,0, ,100,ha,0,0,0,0,1,0,Hopper
40.0391666670001,11.5438888890001,66355,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Affaar chifra andar,58,Exact,ET,580282,RAMSES38_ETH20-112.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/08/31 21:59:59,2020/08/31 21:59:59,2,1,Unknown,0, ,0, ,58,ha,0,0,0,0,1,0,Hopper
39.9186111110001,11.823055556,66435,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early, ,25,Exact,ET,577107,RAMSES38_ETH20-108.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/08/31 21:59:59,2020/08/31 21:59:59,2,1,Unknown,0, ,0, ,25,ha,0,0,0,0,1,0,Hopper
39.942777778,11.7947222220001,66436,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Afar Ethiopia uwa wo,15,Exact,ET,577108,RAMSES38_ETH20-108.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/08/31 21:59:59,2020/08/31 21:59:59,2,1,Unknown,0, ,0, ,15,ha,0,0,0,0,1,0,Hopper
40.5875,11.4116666670001,66437,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Afar Mille District,85,Exact,ET,577110,RAMSES38_ETH20-108.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/08/31 21:59:59,2020/08/31 21:59:59,2,1,Unknown,0, ,0, ,85,ha,0,0,0,0,1,0,Hopper
40.4761111110001,11.2608333330001,66438,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Afar region 2 zon  1,70,Exact,ET,577111,RAMSES38_ETH20-108.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/08/31 21:59:59,2020/08/31 21:59:59,2,1,Unknown,0, ,0, ,70,ha,0,0,0,0,1,0,Hopper
40.141111111,11.515277778,66439,2020/08/31 21:59:59,00:00:00,2020/08/31 21:59:59,00:00:00,No,Early,Affar  chifra roobal,30,Exact,ET,577112,RAMSES38_ETH20-108.X,(eL3M). Transiens ap,1,0,1,2,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, ,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
