X,Y,OBJECTID,STARTDATE,TmSTARTDAT,FINISHDATE,TmFINISHDA,EXACTDATE,PARTMONTH,LOCNAME,AREAHA,LOCRELIAB,COUNTRYID,LOCUSTID,REPORTID,ACOMMENT,LOCPRESENT,SPECIESQRY,CONFIRMATN,BREEDING,REPRELIAB,SHPMINDSQM,SHPMAXDSQM,SHPMINDSIT,SHPMAXDSIT,SHPDENISOL,SHPDENSCAT,SHPDENGRP,SHPDENUNK,SHPSC,SHPSCCAT,SHPMATEGG,SHPMATHAT,SHPMATINS1,SHPMATINS2,SHPMATINS3,SHPMATINS4,SHPMATINS5,SHPMATINS6,SHPMATFLED,SHPMATUNK,SHPCOLGN,SHPCOLGNYL,SHPCOLGNBK,SHPCOLYLBK,SHPCOLBK,SHPAPPSOL,SHPAPPTRAN,SHPAPPGREG,SHPAPPUNK,GHPMINDSQM,GHPMAXDSQM,GHPMINDSIT,GHPMAXDSIT,GHPDENLOW,GHPDENMED,GHPDENHI,GHPDENUNK,GHPSC,GHPSCCAT,GHPMATEGG,GHPMATHAT,GHPMATINS1,GHPMATINS2,GHPMATINS3,GHPMATINS4,GHPMATINS5,GHPMATINS6,GHPMATFLED,GHPMATUNK,GHPCOLGN,GHPCOLYLBK,GHPCOLBK,GHPMINAHA,GHPMAXAHA,GHPARVSML,GHPARSML,GHPARMED,GHPARLGE,GHPARVLGE,GHPARUNK,SADMINDHA,SADMAXDHA,SADDENISOL,SADDENSCAT,SADDENGRP,SADDENUNK,SADSC,SADSCCAT,SADMATIMMA,SADMATMATG,SADMATMAT,SADMATCOP,SADMATLAY,SADMATUNK,SADCOLGN,SADCOLYLWG,SADCOLRD,SADCOLBN,SADCOLGY,SADAPPSOL,SADAPPTRAN,SADAPPGREG,SADAPPUNK,GADMINDHA,GADMAXDHA,GADDENLOW,GADDENMED,GADDENHI,GADDENUNK,GADSC,GADSCCAT,GADMATIMMA,GADMATMATG,GADMATMAT,GADMATCOP,GADMATLAY,GADMATUNK,GADCOLYL,GADCOLRD,GADMINASKM,GADMAXASKM,GADARVSML,GADARSML,GADARMED,GADARLGE,GADARVLGE,GADARUNK,GADFLYFROM,GADFLYTO,GADHTLOW,GADHTMED,GADHTHI,GADHTUNK,CTLSTDATE,CTLFNDATE,CTLEXACT,CTLPTMONTH,CTLPESTIC,CTLAPPRAT,CTLAPPRATU,CTLQTY,CTLQTYU,CTLARTREA,CTLARTREAU,CTLAPPHAND,CTLAPPVEHI,CTLAPPAIR,CTLAPPMECH,CTLAPPUNK,CTLESTKILL,CAT
5.445,14.5636111110001,11818,2004/09/22 00:00:00,00:00:00,2004/09/22 00:00:00,00:00:00,Yes, ,Kartella,10,Exact, ,56748,BIGRAMSES_20040927_N,10 ha treated.,1,0,1,2,1,15,150,0,0,0,0,1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,150,0,0,0,1,1,0,3,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/22 00:00:00,2004/09/22 00:00:00,1,0,10 ha treated.,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
5.34222222200003,14.589166667,11819,2004/09/23 00:00:00,00:00:00,2004/09/23 00:00:00,00:00:00,Yes, ,Mountch¿r¿,2,Exact, ,56752,BIGRAMSES_20040927_N,2 ha treated.,1,0,1,2,1,15,200,0,0,0,0,1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,200,0,0,0,1,1,0,2,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/23 00:00:00,2004/09/23 00:00:00,1,0,2 ha treated.,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
5.31472222200006,14.584444444,11820,2004/09/23 00:00:00,00:00:00,2004/09/23 00:00:00,00:00:00,Yes, ,Takoussa,50,Exact, ,56753,BIGRAMSES_20040927_N,50 ha treated.,1,0,1,2,1,20,200,0,0,0,0,1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,200,0,0,0,1,1,0,8,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/23 00:00:00,2004/09/23 00:00:00,1,0,50 ha treated.,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
5.32861111100004,14.590833333,11821,2004/09/23 00:00:00,00:00:00,2004/09/23 00:00:00,00:00:00,Yes, ,Takoussa,2,Exact, ,56754,BIGRAMSES_20040927_N,2 ha treated.,1,0,1,2,1,50,150,0,0,0,0,1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,150,0,0,0,1,1,0,3,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/23 00:00:00,2004/09/23 00:00:00,1,0,2 ha treated.,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
5.45333333300005,14.591388889,11822,2004/09/22 00:00:00,00:00:00,2004/09/22 00:00:00,00:00:00,Yes, , ,3,Exact, ,56744,BIGRAMSES_20040927_N,3 ha treated.,1,0,1,2,1,15,60,0,0,0,0,1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,0,0,0,1,1,0,4,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/22 00:00:00,2004/09/22 00:00:00,1,0,3 ha treated.,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
5.74666666700006,14.5575,11823,2004/09/22 00:00:00,00:00:00,2004/09/22 00:00:00,00:00:00,Yes, ,Tounga,5,Exact, ,56755,BIGRAMSES_20040927_N,5 ha treated.,1,0,1,2,1,20,200,0,0,0,0,1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,200,0,0,0,1,1,0,3,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/22 00:00:00,2004/09/22 00:00:00,1,0,5 ha treated.,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
4.84472222200003,15.966944444,11824,2004/09/22 00:00:00,00:00:00,2004/09/22 00:00:00,00:00:00,Yes, ,TELEMSES,5,Exact, ,56756,BIGRAMSES_20040927_N,Transiens appearing,1,0,1,2,1,100,500,0,0,0,0,1,0,0,-1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,500,0,0,0,0,1,0,3,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.059999999,0.5,0,1,0,0,0,0,0,0,1,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/22 00:00:00,2004/09/22 00:00:00,1,0,Transiens appearing,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
5.03277777800002,15.4525,11825,2004/09/22 00:00:00,00:00:00,2004/09/22 00:00:00,00:00:00,Yes, , ,100,Exact, ,56757,BIGRAMSES_20040927_N,Transiens appearing,1,0,1,2,1,100,500,0,0,0,0,1,0,0,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,500,0,0,0,0,1,0,7,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.059999999,0.5,0,1,0,0,0,0,0,0,1,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/22 00:00:00,2004/09/22 00:00:00,1,0,Transiens appearing,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
5.46333333300004,14.585833333,11826,2004/09/22 00:00:00,00:00:00,2004/09/22 00:00:00,00:00:00,Yes, , ,7,Exact, ,56743,BIGRAMSES_20040927_N,7 ha treated.,1,0,1,2,1,10,50,0,0,0,0,1,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,0,0,0,1,0,0,6,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/22 00:00:00,2004/09/22 00:00:00,1,0,7 ha treated.,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
5.13333333300005,15.5027777780001,11827,2004/09/24 00:00:00,00:00:00,2004/09/24 00:00:00,00:00:00,Yes, ,Barzazatene,200,Exact, ,56725,BIGRAMSES_20040927_N,100 ha treated.,1,0,1,2,1,100,500,0,0,0,0,1,0,0,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,500,0,0,0,1,1,0,12,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004/09/24 00:00:00,2004/09/24 00:00:00,1,0,100 ha treated.,0, ,0, ,0, ,0,0,0,0,0,0,Hopper
