X,Y,OBJECTID,STARTDATE,TmSTARTDAT,FINISHDATE,TmFINISHDA,EXACTDATE,PARTMONTH,LOCNAME,AREAHA,LOCRELIAB,COUNTRYID,LOCUSTID,REPORTID,ACOMMENT,LOCPRESENT,SPECIESQRY,CONFIRMATN,BREEDING,REPRELIAB,SHPMINDSQM,SHPMAXDSQM,SHPMINDSIT,SHPMAXDSIT,SHPDENISOL,SHPDENSCAT,SHPDENGRP,SHPDENUNK,SHPSC,SHPSCCAT,SHPMATEGG,SHPMATHAT,SHPMATINS1,SHPMATINS2,SHPMATINS3,SHPMATINS4,SHPMATINS5,SHPMATINS6,SHPMATFLED,SHPMATUNK,SHPCOLGN,SHPCOLGNYL,SHPCOLGNBK,SHPCOLYLBK,SHPCOLBK,SHPAPPSOL,SHPAPPTRAN,SHPAPPGREG,SHPAPPUNK,GHPMINDSQM,GHPMAXDSQM,GHPMINDSIT,GHPMAXDSIT,GHPDENLOW,GHPDENMED,GHPDENHI,GHPDENUNK,GHPSC,GHPSCCAT,GHPMATEGG,GHPMATHAT,GHPMATINS1,GHPMATINS2,GHPMATINS3,GHPMATINS4,GHPMATINS5,GHPMATINS6,GHPMATFLED,GHPMATUNK,GHPCOLGN,GHPCOLYLBK,GHPCOLBK,GHPMINAHA,GHPMAXAHA,GHPARVSML,GHPARSML,GHPARMED,GHPARLGE,GHPARVLGE,GHPARUNK,SADMINDHA,SADMAXDHA,SADDENISOL,SADDENSCAT,SADDENGRP,SADDENUNK,SADSC,SADSCCAT,SADMATIMMA,SADMATMATG,SADMATMAT,SADMATCOP,SADMATLAY,SADMATUNK,SADCOLGN,SADCOLYLWG,SADCOLRD,SADCOLBN,SADCOLGY,SADAPPSOL,SADAPPTRAN,SADAPPGREG,SADAPPUNK,GADMINDHA,GADMAXDHA,GADDENLOW,GADDENMED,GADDENHI,GADDENUNK,GADSC,GADSCCAT,GADMATIMMA,GADMATMATG,GADMATMAT,GADMATCOP,GADMATLAY,GADMATUNK,GADCOLYL,GADCOLRD,GADMINASKM,GADMAXASKM,GADARVSML,GADARSML,GADARMED,GADARLGE,GADARVLGE,GADARUNK,GADFLYFROM,GADFLYTO,GADHTLOW,GADHTMED,GADHTHI,GADHTUNK,CTLSTDATE,CTLFNDATE,CTLEXACT,CTLPTMONTH,CTLPESTIC,CTLAPPRAT,CTLAPPRATU,CTLQTY,CTLQTYU,CTLARTREA,CTLARTREAU,CTLAPPHAND,CTLAPPVEHI,CTLAPPAIR,CTLAPPMECH,CTLAPPUNK,CTLESTKILL,CAT,Country
41.0000000000001,19.5000000000001,15,1985/11/05 00:00:00+00,12:00,1985/11/05 00:00:00+00,12:00,No,Early, ,0.0,Exact,SA,211317,RAMSES38_NRI85-01.XL,SaudiArabia85/8(**Re,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
38.4833333330001,27.6333333330001,44,1986/03/15 00:00:00+00,12:00,1986/03/15 00:00:00+00,12:00,No,Middle,Taima (b),0.0,Exact,SA,209281,RAMSES38_1986TOFAOLC,(**RefFalse----0-0-F,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
43.9941666670001,26.084722222,45,1986/03/15 00:00:00+00,12:00,1986/03/15 00:00:00+00,12:00,No,Middle,Unayzah,0.0,Exact,SA,209282,RAMSES38_1986TOFAOLC,(**RefFalse----363-0,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1986/03/15 00:00:00+00,1986/03/15 00:00:00+00,2,2,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
40.45,20.316666667,61,1986/12/21 00:00:00+00,12:00,1986/12/21 00:00:00+00,12:00,No,Late,Ghumaygah,0.0,Exact,SA,209725,RAMSES38_1986TOFAOLC, In Ghumaygah/Rameka,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1986/12/21 00:00:00+00,1986/12/21 00:00:00+00,2,3,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
41.1166666670001,19.15,62,1986/12/09 00:00:00+00,12:00,1986/12/09 00:00:00+00,12:00,No,Early,Qunfidah,1600.0,Exact,SA,209726,RAMSES38_1986TOFAOLC, location: El Bakake,1,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1986/12/09 00:00:00+00,1986/12/09 00:00:00+00,2,1,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
41.1166666670001,19.15,63,1986/12/15 00:00:00+00,12:00,1986/12/15 00:00:00+00,12:00,No,Middle,Qunfidah,1000.0,Exact,SA,209727,RAMSES38_1986TOFAOLC," location : El Ham,",1,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1986/12/15 00:00:00+00,1986/12/15 00:00:00+00,2,2,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
40.7,21.466666667,121,1986/11/25 00:00:00+00,12:00,1986/11/25 00:00:00+00,12:00,No,Late,Jufar (WLL),0.0,Exact,SA,209152,RAMSES38_1986TOFAOLC,group =   high densi,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
38.766666667,25.9333333330001,122,1986/04/01 00:00:00+00,12:00,1986/04/01 00:00:00+00,12:00,No,Early,Jahfah,0.0,Exact,SA,209153,RAMSES38_1986TOFAOLC,(**RefFalse----0-0-F,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,99,-1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
40.266666667,20.15,135,1986/01/13 00:00:00+00,12:00,1986/01/13 00:00:00+00,12:00,No,Middle,Lith,0.0,Exact,SA,210178,RAMSES38_1986TOFAOLC, location : Marrakh,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1986/01/13 00:00:00+00,1986/01/13 00:00:00+00,2,2,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
37.270833333,25.026388889,136,1986/02/19 00:00:00+00,12:00,1986/02/19 00:00:00+00,12:00,No,Middle,Umm Lajj,0.0,Exact,SA,210329,RAMSES38_1986TOFAOLC, At Shuaibel El Makl,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,1.02,1.02,0,1,0,0,0,0,0,0,0,0,0,0,1986/02/19 00:00:00+00,1986/02/19 00:00:00+00,2,2,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
37.270833333,25.026388889,137,1986/02/22 00:00:00+00,12:00,1986/02/22 00:00:00+00,12:00,No,Late,Umm Lajj,5000.0,Exact,SA,210330,RAMSES38_1986TOFAOLC, time :22-23/2. seve,1,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1986/02/22 00:00:00+00,1986/02/22 00:00:00+00,2,3,"BHC dust
Malathion s",0.0, ,0.0, ,0.0, ,0,0,0,0,1,0,Swarm,Saudi Arabia
39.035,22.8036111110001,138,1986/02/15 00:00:00+00,12:00,1986/02/15 00:00:00+00,12:00,No,Middle,Rabigh,30.0,Exact,SA,210332,RAMSES38_1986TOFAOLC, east of airport in,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
51.0000000000001,21.0000000000001,152,1986/10/01 00:00:00+00,12:00,1986/10/01 00:00:00+00,12:00,No,Early,EMPTY QUARTER (Saud.,0.0,Exact,SA,209531,RAMSES38_1986TOFAOLC, date  and location,1,0,2,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
39.035,22.8036111110001,165,1986/04/06 00:00:00+00,12:00,1986/04/06 00:00:00+00,12:00,No,Early,Rabigh,0.0,Exact,SA,210236,RAMSES38_1986TOFAOLC, see previous record,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
39.035,22.8036111110001,166,1986/04/07 00:00:00+00,12:00,1986/04/07 00:00:00+00,12:00,No,Early,Rabigh,0.0,Exact,SA,210238,RAMSES38_1986TOFAOLC, see previous record,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1986/04/07 00:00:00+00,1986/04/07 00:00:00+00,2,1,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
45.2500000000001,24.0500000000001,179,1986/06/01 00:00:00+00,12:00,1986/06/01 00:00:00+00,12:00,No,Early,Quwaiiyah,0.0,Exact,SA,209210,RAMSES38_1986TOFAOLC,with previous record,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
38.766666667,23.7333333330001,183,1986/02/09 00:00:00+00,12:00,1986/02/09 00:00:00+00,12:00,No,Early, ,1200.0,Exact,SA,209577,RAMSES38_1986TOFAOLC, location : Liwa Kre,1,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,1,0,1,0,0,0,12.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,1986/02/09 00:00:00+00,1986/02/09 00:00:00+00,2,1,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
39.3500000000001,25.6333333330001,184,1986/02/10 00:00:00+00,12:00,1986/02/10 00:00:00+00,12:00,No,Early,"Thamad, Wadi",2000.0,Exact,SA,209578,RAMSES38_1986TOFAOLC, 36 Km S of Badr(**R,1,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,20.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,1986/02/10 00:00:00+00,1986/02/10 00:00:00+00,2,1,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
39.3500000000001,25.6333333330001,185,1986/02/11 00:00:00+00,12:00,1986/02/11 00:00:00+00,12:00,No,Middle,"Thamad, Wadi",0.0,Exact,SA,209579,RAMSES38_1986TOFAOLC, 2 localities : Maa',1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
37.270833333,25.026388889,186,1986/02/17 00:00:00+00,12:00,1986/02/17 00:00:00+00,12:00,No,Middle,Umm Lajj,0.0,Exact,SA,209580,RAMSES38_1986TOFAOLC,(**RefFalse----346-0,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1986/02/17 00:00:00+00,1986/02/17 00:00:00+00,2,2,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
37.270833333,25.026388889,187,1986/02/18 00:00:00+00,12:00,1986/02/18 00:00:00+00,12:00,No,Middle,Umm Lajj,100.0,Exact,SA,209583,RAMSES38_1986TOFAOLC, West Kariat El Manj,1,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,-1,0,0,1,0,1,0,0,0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1986/02/18 00:00:00+00,1986/02/18 00:00:00+00,2,2,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
39.1666666670001,22.283333333,200,1986/03/04 00:00:00+00,12:00,1986/03/04 00:00:00+00,12:00,No,Early,Thol,0.0,Exact,SA,209089,RAMSES38_1986TOFAOLC, position : between,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,1,-1,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
38.0500000000001,24.083333333,206,1986/02/15 00:00:00+00,12:00,1986/02/15 00:00:00+00,12:00,Yes, ,Yanbu,0.0,Exact,SA,209229,RAMSES38_1986TOFAOLC, In Kadid(**RefFalse,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1986/02/15 00:00:00+00,1986/02/15 00:00:00+00,1,0,Unknown,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
38.766666667,25.9333333330001,207,1986/04/01 00:00:00+00,12:00,1986/04/01 00:00:00+00,12:00,No,Early,Jahfah,0.0,Exact,SA,209260,RAMSES38_1986TOFAOLC,(**RefFalse----0-0-F,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
39.1730555560001,21.5436111110001,217,1986/11/21 00:00:00+00,12:00,1986/11/21 00:00:00+00,12:00,No,Late,Jeddah,0.0,Exact,SA,210046,RAMSES38_1986TOFAOLC,probably dispersed f,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
38.766666667,23.7333333330001,218,1986/11/21 00:00:00+00,12:00,1986/11/21 00:00:00+00,12:00,No,Late,Badr (Badr Hunayn),0.0,Exact,SA,210047,RAMSES38_1986TOFAOLC,probably dispersed f,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
39.816666667,21.4333333330001,219,1986/11/25 00:00:00+00,12:00,1986/11/25 00:00:00+00,12:00,No,Late,Mecca,0.0,Exact,SA,210048,RAMSES38_1986TOFAOLC,group =   high densi,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
41.1166666670001,19.15,232,1986/01/15 00:00:00+00,12:00,1986/01/15 00:00:00+00,12:00,Yes, ,Qunfidah,0.0,Exact,SA,210079,RAMSES38_1986TOFAOLC,with previous record,1,0,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1899/12/30 00:00:00+00,1899/12/30 00:00:00+00,0,0, ,0.0, ,0.0, ,0.0, ,0,0,0,0,0,0,Swarm,Saudi Arabia
